Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,439.329987,442.23999,421.23999,425.220001,403.428253,2417100
2021-01-05,425.049988,429.390015,422.399994,428.100006,406.160706,1506900
2021-01-06,423.299988,434.579987,420.540009,425.459991,403.655884,1722600
2021-01-07,432.059998,444.589996,430.600006,443.390015,420.667084,2126700
2021-01-08,447.0,449.98999,438.649994,445.640015,422.801788,1527100
2021-01-11,440.609985,448.779999,440.420013,445.76001,422.915649,1166000
2021-01-12,447.769989,454.76001,445.600006,449.390015,426.35965,1384600
2021-01-13,450.299988,453.48999,448.109985,451.209991,428.086334,1311800
2021-01-14,453.51001,458.5,451.329987,452.070007,428.902222,1969200
2021-01-15,448.179993,450.0,440.660004,445.850006,423.001038,1816500
2021-01-19,448.279999,459.48999,448.279999,459.269989,435.733215,1881900
2021-01-20,459.519989,465.790009,455.0,461.880005,438.209534,1471000
2021-01-21,462.109985,469.470001,460.399994,466.820007,442.896332,1574900
2021-01-22,463.720001,467.549988,462.380005,465.019989,441.188629,1624800
2021-01-25,469.559998,470.0,456.079987,464.790009,440.970398,1469200
2021-01-26,462.649994,467.029999,461.880005,463.869995,440.097473,1074200
2021-01-27,455.540009,456.959991,441.51001,444.700012,421.909943,2185700
2021-01-28,455.529999,458.480011,447.029999,451.73999,428.589142,1694600
2021-01-29,449.899994,458.100006,447.630005,450.5,427.41272,2206900
2021-02-01,455.850006,469.320007,453.589996,466.73999,442.820404,1702700
2021-02-02,469.76001,476.970001,468.0,476.880005,452.440735,1614100
2021-02-03,476.929993,478.519989,464.589996,465.190002,441.349884,1785700
2021-02-04,460.0,471.160004,457.480011,470.630005,446.511047,1524300
2021-02-05,474.329987,476.920013,465.359985,466.01001,442.127838,1248800
2021-02-08,468.75,473.420013,465.579987,472.700012,448.474976,1761000
2021-02-09,472.0,475.190002,468.619995,474.630005,450.306091,1275800
2021-02-10,477.209991,477.48999,465.48999,470.049988,445.960785,1458700
2021-02-11,473.690002,479.350006,469.190002,478.390015,453.873413,1712300
2021-02-12,478.380005,487.019989,474.890015,486.320007,461.397003,1355100
2021-02-16,490.880005,494.779999,487.019989,489.130005,464.062988,1516300
