Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,262.059998,270.279999,257.700012,260.329987,254.910309,1252000
2021-01-05,260.190002,266.320007,258.959991,265.790009,260.256653,1074900
2021-01-06,262.450012,270.940002,261.809998,265.209991,259.688721,850600
2021-01-07,268.690002,279.350006,268.359985,278.190002,272.398499,1011700
2021-01-08,282.220001,287.339996,279.559998,283.179993,277.284576,1051800
2021-01-11,281.350006,290.850006,278.01001,289.109985,283.091156,1203900
2021-01-12,289.0,296.299988,287.0,290.98999,284.931976,1323500
2021-01-13,288.75,293.519989,285.160004,290.100006,284.060547,1154500
2021-01-14,302.820007,315.869995,301.910004,303.880005,297.55365,2431200
2021-01-15,303.48999,304.809998,296.0,304.130005,297.798462,1606600
2021-01-19,307.839996,316.799988,307.839996,314.079987,307.54129,1275000
2021-01-20,316.920013,317.600006,302.25,304.329987,297.994293,1019600
2021-01-21,307.959991,308.899994,300.429993,305.200012,298.846161,1063100
2021-01-22,305.299988,309.359985,304.470001,305.01001,298.660126,725000
2021-01-25,309.399994,312.329987,303.299988,308.899994,302.469147,955700
2021-01-26,310.0,310.73999,302.820007,303.549988,297.230469,832100
2021-01-27,297.299988,298.809998,283.049988,284.440002,278.518341,1657800
2021-01-28,290.730011,296.73999,288.450012,291.100006,285.039703,1021200
2021-01-29,287.059998,289.200012,279.720001,280.070007,274.239349,1163800
2021-02-01,286.019989,294.019989,282.48999,292.619995,286.528046,1052500
2021-02-02,296.0,299.619995,293.619995,298.779999,292.559845,1106900
2021-02-03,301.600006,301.600006,285.540009,286.299988,280.3396,1279900
2021-02-04,288.440002,298.179993,286.320007,294.230011,288.104584,1401800
2021-02-05,296.029999,298.149994,286.589996,288.029999,282.033661,890400
2021-02-08,289.940002,302.589996,288.660004,302.26001,295.967407,1018200
2021-02-09,300.290009,305.450012,296.519989,298.309998,292.099579,735500
2021-02-10,302.130005,304.140015,296.0,297.609985,291.414185,546900
2021-02-11,299.410004,326.48999,299.410004,324.480011,317.724792,2285700
2021-02-12,321.529999,334.769989,318.920013,331.809998,324.902161,1503000
2021-02-16,332.5,342.209991,332.5,337.179993,330.16037,1395900
2021-02-17,333.26001,334.700012,323.369995,330.299988,323.423615,1062800
2021-02-18,326.100006,328.0,321.140015,325.160004,319.260529,1005500
2021-02-19,330.619995,338.0,327.98999,330.670013,324.670593,1512400
2021-02-22,325.0,326.980011,313.850006,316.160004,310.423859,1123100
2021-02-23,307.73999,321.470001,303.670013,318.779999,312.996307,1745700
2021-02-24,313.839996,328.730011,310.079987,328.429993,322.471191,1170100
2021-02-25,322.690002,326.350006,302.480011,304.790009,299.260132,1528000
2021-02-26,311.320007,314.730011,303.170013,311.230011,305.583313,1316000
2021-03-01,316.019989,326.399994,315.01001,325.98999,320.07547,1294000
2021-03-02,325.880005,326.679993,309.649994,309.820007,304.198883,1175900
2021-03-03,310.48999,315.059998,303.529999,303.809998,298.297913,1155200
2021-03-04,302.179993,306.26001,282.329987,287.619995,282.401611,1655300
2021-03-05,292.690002,297.25,278.179993,295.869995,290.501984,1631100
2021-03-08,291.01001,293.829987,273.23999,274.040009,269.068024,2182500
2021-03-09,283.630005,296.290009,282.290009,294.100006,288.764038,1944100
2021-03-10,299.76001,300.380005,282.730011,283.450012,278.307343,1688000
2021-03-11,294.049988,301.970001,290.0,296.359985,290.983063,1709500
2021-03-12,288.869995,294.779999,285.970001,294.269989,288.930969,1298400
2021-03-15,293.470001,299.320007,291.420013,298.959991,293.535889,1321900
2021-03-16,299.720001,305.959991,298.880005,301.950012,296.47168,1544200
2021-03-17,296.179993,309.910004,291.119995,305.390015,299.849243,1906300
2021-03-18,298.299988,299.75,287.779999,288.73999,283.501312,2041200
2021-03-19,287.970001,297.23999,284.48999,292.880005,287.566223,3220700
2021-03-22,300.0,308.130005,298.309998,305.359985,299.819794,1820000
2021-03-23,306.51001,307.480011,296.109985,297.059998,291.67041,1766300
2021-03-24,310.5,317.0,297.549988,297.890015,292.485321,1669200
2021-03-25,293.029999,301.0,286.940002,299.410004,293.977753,1188000
2021-03-26,298.709991,320.25,298.709991,319.940002,314.135254,1650500
2021-03-29,317.730011,317.850006,306.880005,314.309998,308.607391,1428400
2021-03-30,312.809998,318.51001,311.690002,317.070007,311.317352,924100
2021-03-31,321.75,333.299988,321.170013,330.399994,324.405487,1811800
2021-04-01,337.0,347.790009,337.0,347.290009,340.989044,1885700
2021-04-05,349.049988,359.690002,346.070007,355.079987,348.637695,1496100
2021-04-06,353.119995,353.799988,340.559998,346.600006,340.311554,1690400
2021-04-07,347.709991,352.700012,343.679993,348.040009,341.725464,985500
2021-04-08,354.0,354.269989,348.420013,354.040009,347.616577,1125000
2021-04-09,351.920013,355.079987,348.230011,352.850006,346.44812,913800
2021-04-12,349.570007,350.700012,343.329987,345.100006,338.838776,1376100
2021-04-13,349.519989,349.519989,339.119995,344.130005,337.886353,1226400
2021-04-14,340.0,346.670013,335.179993,336.5,330.394775,1186100
2021-04-15,341.790009,342.160004,335.709991,338.540009,332.397827,1198100
2021-04-16,339.070007,339.859985,332.980011,333.0,326.958282,958100
