Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,98.690002,98.830002,90.800003,91.230003,91.230003,6408000
2021-01-05,92.0,93.360001,89.832001,93.029999,93.029999,3072500
2021-01-06,91.25,93.970001,90.25,91.330002,91.330002,3538700
2021-01-07,92.099998,96.650002,92.099998,96.639999,96.639999,3316400
2021-01-08,97.550003,100.25,97.5,99.940002,99.940002,2565000
2021-01-11,101.75,107.739998,99.775002,104.25,104.25,4316000
2021-01-12,104.279999,107.489998,104.0,105.580002,105.580002,2466000
2021-01-13,105.0,105.82,102.059998,104.849998,104.849998,1746500
2021-01-14,105.410004,106.207001,101.160004,101.839996,101.839996,2129100
2021-01-15,102.300003,104.800003,99.470001,99.839996,99.839996,1459700
2021-01-19,100.980003,101.089996,97.220001,99.089996,99.089996,2070500
2021-01-20,101.349998,105.550003,100.599998,104.279999,104.279999,3553300
2021-01-21,105.095001,105.370003,101.760002,103.339996,103.339996,1896700
2021-01-22,102.800003,109.620003,102.300003,105.0,105.0,3371400
2021-01-25,106.367996,112.290001,104.050003,108.970001,108.970001,7332500
2021-01-26,109.370003,109.68,102.426003,103.519997,103.519997,2567200
2021-01-27,102.184998,104.099998,98.0,98.0,98.0,4430500
2021-01-28,98.040001,101.910004,96.5,100.0,100.0,3307800
2021-01-29,99.510002,103.089996,97.0,102.75,102.75,3813200
2021-02-01,103.470001,105.040001,100.650002,101.790001,101.790001,3691900
2021-02-02,103.809998,107.379997,102.695,106.010002,106.010002,3375100
2021-02-03,107.5,111.652,106.527,110.519997,110.519997,3462200
2021-02-04,111.989998,113.570999,107.529999,111.919998,111.919998,2543700
2021-02-05,111.379997,115.639999,110.943001,114.900002,114.900002,3164700
2021-02-08,115.891998,116.940002,113.699997,116.419998,116.419998,2818400
2021-02-09,116.480003,119.432999,116.264999,117.849998,117.849998,2916600
2021-02-10,118.510002,119.029999,111.760002,115.550003,115.550003,2103700
2021-02-11,116.589996,117.919998,114.730003,117.599998,117.599998,3777500
2021-02-12,111.75,113.589996,108.010002,112.860001,112.860001,5238800
2021-02-16,111.43,114.0,105.620003,107.559998,107.559998,4087900
2021-02-17,103.5,105.339996,100.5,103.080002,103.080002,5525700
2021-02-18,103.050003,106.860001,101.629997,106.400002,106.400002,3528900
2021-02-19,107.089996,107.559998,104.050003,105.050003,105.050003,2987500
2021-02-22,102.010002,103.510002,98.669998,99.699997,99.699997,3550100
2021-02-23,95.959999,99.209999,92.809998,98.669998,98.669998,4829900
2021-02-24,98.839996,101.839996,96.589996,99.360001,99.360001,3060700
2021-02-25,99.75,100.370003,93.279999,95.0,95.0,2889000
2021-02-26,95.849998,97.809998,93.160004,95.410004,95.410004,3964400
2021-03-01,96.779999,97.900002,94.470001,97.610001,97.610001,2737200
2021-03-02,98.605003,98.650002,93.190002,93.510002,93.510002,3531700
2021-03-03,93.510002,94.0,87.370003,90.0,90.0,5042700
2021-03-04,88.676003,90.760002,81.129997,85.0,85.0,6348200
2021-03-05,85.278,85.650002,78.089996,82.199997,82.199997,8264700
2021-03-08,82.190002,83.43,77.029999,77.519997,77.519997,5958600
2021-03-09,81.540001,82.980003,79.282997,82.0,82.0,5666600
2021-03-10,84.375,84.449997,80.010002,80.699997,80.699997,3745900
2021-03-11,83.440002,86.980003,82.910004,86.239998,86.239998,3715300
2021-03-12,83.639,84.010002,81.760002,83.0,83.0,3006700
2021-03-15,82.550003,88.599998,82.370003,87.610001,87.610001,3754300
2021-03-16,89.260002,90.230003,85.709999,86.370003,86.370003,2759700
2021-03-17,85.550003,87.93,82.510002,86.540001,86.540001,3117300
2021-03-18,85.0,85.68,81.690002,81.889999,81.889999,4341800
2021-03-19,82.32,84.470001,80.529999,84.029999,84.029999,4544200
2021-03-22,84.809998,87.029999,84.050003,85.18,85.18,3071400
