Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,94.849998,96.230003,92.110001,93.860001,93.860001,714700
2021-01-05,94.139999,99.139999,94.139999,98.559998,98.559998,1137300
2021-01-06,98.0,100.169998,96.234001,97.150002,97.150002,1002800
2021-01-07,97.540001,100.620003,97.540001,99.699997,99.699997,1074100
2021-01-08,101.650002,103.975998,101.082001,103.400002,103.400002,1125900
2021-01-11,104.610001,104.779999,102.269997,104.239998,104.239998,685000
2021-01-12,103.519997,105.68,102.68,103.169998,103.169998,394300
2021-01-13,102.139999,102.139999,100.449997,101.410004,101.410004,513800
2021-01-14,102.809998,104.839996,102.660004,102.82,102.82,474000
2021-01-15,103.959999,105.599998,102.959999,105.040001,105.040001,482800
2021-01-19,107.699997,107.699997,105.300003,106.199997,106.199997,952500
2021-01-20,107.330002,107.989998,105.5,106.860001,106.860001,822600
2021-01-21,107.190002,109.839996,105.010002,109.110001,109.110001,836800
2021-01-22,108.809998,114.440002,108.809998,112.82,112.82,1195700
2021-01-25,114.089996,115.644997,110.785004,111.57,111.57,838600
2021-01-26,110.690002,114.502998,107.510002,108.669998,108.669998,753700
2021-01-27,105.400002,107.050003,101.059998,103.389999,103.389999,1280300
2021-01-28,102.989998,107.459999,101.519997,103.970001,103.970001,1070800
2021-01-29,103.489998,105.580002,101.400002,103.559998,103.559998,712300
2021-02-01,106.0,108.830002,103.470001,107.360001,107.360001,740500
2021-02-02,109.0,111.18,108.245003,110.860001,110.860001,641400
2021-02-03,111.800003,112.0,108.949997,109.610001,109.610001,471600
2021-02-04,109.349998,110.0,108.110001,109.5,109.5,561800
2021-02-05,110.0,111.330002,108.629997,110.599998,110.599998,536100
2021-02-08,111.279999,112.489998,108.239998,108.5,108.5,533500
2021-02-09,107.790001,111.32,107.199997,108.25,108.25,659200
2021-02-10,110.290001,113.209999,108.870003,111.5,111.5,756900
2021-02-11,113.699997,114.595001,111.190002,112.349998,112.349998,613800
2021-02-12,112.019997,115.370003,110.709999,114.870003,114.870003,372000
2021-02-16,116.220001,116.760002,112.099998,113.470001,113.470001,468800
2021-02-17,114.480003,116.290001,112.809998,114.559998,114.559998,723100
2021-02-18,112.989998,113.510002,109.471001,112.879997,112.879997,501200
2021-02-19,113.940002,116.489998,113.370003,115.709999,115.709999,574500
2021-02-22,113.839996,114.459999,107.989998,108.040001,108.040001,714500
2021-02-23,105.0,109.730003,103.919998,108.660004,108.660004,893400
2021-02-24,107.82,107.82,103.459999,106.699997,106.699997,599200
2021-02-25,106.099998,108.745003,100.5,101.82,101.82,2539900
2021-02-26,101.589996,104.830002,100.120003,102.160004,102.160004,1061000
2021-03-01,104.760002,105.82,102.699997,103.410004,103.410004,1404500
2021-03-02,103.730003,104.889999,102.620003,102.629997,102.629997,614800
2021-03-03,102.410004,102.75,96.239998,97.309998,97.309998,1362100
2021-03-04,96.0,97.760002,89.660004,91.150002,91.150002,2096400
2021-03-05,91.660004,92.879997,86.269997,90.0,90.0,2175800
2021-03-08,89.0,89.540001,84.150002,84.5,84.5,1632100
2021-03-09,87.709999,89.959999,86.510002,89.080002,89.080002,1325600
2021-03-10,89.610001,91.220001,87.400002,88.040001,88.040001,1545000
2021-03-11,92.0,94.639999,89.970001,93.5,93.5,1387600
2021-03-12,92.18,92.25,89.620003,91.18,91.18,1247900
2021-03-15,90.349998,91.800003,87.699997,90.279999,90.279999,977300
2021-03-16,90.150002,91.610001,87.839996,88.900002,88.900002,891200
2021-03-17,87.989998,89.160004,85.160004,88.379997,88.379997,1430200
2021-03-18,88.050003,89.919998,85.129997,86.0,86.0,1570200
2021-03-19,85.860001,86.449997,83.57,85.360001,85.360001,1886900
2021-03-22,86.900002,88.720001,83.879997,84.160004,84.160004,1431000
2021-03-23,83.940002,85.410004,83.620003,85.019997,85.019997,1253400
2021-03-24,84.660004,84.660004,80.620003,81.239998,81.239998,2602500
2021-03-25,79.650002,81.440002,78.349998,78.860001,78.860001,1810200
2021-03-26,79.68,80.660004,74.370003,79.099998,79.099998,2295100
2021-03-29,79.330002,80.290001,76.610001,78.879997,78.879997,1644200
2021-03-30,78.339996,80.989998,76.599998,79.779999,79.779999,1241400
2021-03-31,80.410004,82.5,80.330002,81.089996,81.089996,1620200
2021-04-01,82.949997,86.269997,81.949997,82.540001,82.540001,1852400
2021-04-05,82.970001,83.57,79.910004,80.32,80.32,2732200
2021-04-06,81.029999,83.32,80.449997,82.839996,82.839996,1136200
2021-04-07,82.32,82.879997,78.989998,79.089996,79.089996,2242800
2021-04-08,80.589996,81.019997,79.370003,79.489998,79.489998,1488300
2021-04-09,80.139999,80.139999,77.309998,78.32,78.32,1062400
2021-04-12,78.099998,78.449997,75.830002,76.449997,76.449997,1267800
2021-04-13,76.870003,79.360001,76.870003,79.309998,79.309998,1000600
2021-04-14,77.709999,78.330002,75.410004,76.290001,76.290001,1538300
2021-04-15,76.830002,78.050003,75.635002,76.839996,76.839996,1187100
2021-04-16,77.449997,77.599998,75.964996,77.080002,77.080002,767300
2021-04-19,77.949997,80.040001,77.129997,78.650002,78.650002,1673400
2021-04-20,78.769997,80.699997,78.419998,79.860001,79.860001,1209300
2021-04-21,78.5,81.025002,78.199997,80.580002,80.580002,865600
2021-04-22,80.459999,83.550003,80.279999,81.900002,81.900002,874400
2021-04-23,83.809998,86.300003,83.154999,85.050003,85.050003,1472500
2021-04-26,85.050003,86.190002,84.300003,85.449997,85.449997,529000
2021-04-27,85.019997,86.959999,84.139999,86.690002,86.690002,993200
2021-04-28,87.07,87.529999,85.790001,86.900002,86.900002,1118300
2021-04-29,87.050003,87.694,83.290001,83.790001,83.790001,739700
2021-04-30,82.900002,84.0,82.199997,82.970001,82.970001,1087700
2021-05-03,83.32,84.464996,79.305,80.07,80.07,2042000
2021-05-04,79.5,79.5,74.754997,76.099998,76.099998,2448300
2021-05-05,77.300003,78.692001,75.050003,76.400002,76.400002,1424700
2021-05-06,74.080002,75.790001,72.529999,73.839996,73.839996,2076600
2021-05-07,72.610001,75.824997,70.370003,74.389999,74.389999,3012300
2021-05-10,74.0,74.150002,70.370003,70.879997,70.879997,1957700
2021-05-11,67.720001,72.169998,66.889999,71.080002,71.080002,2300100
2021-05-12,70.769997,72.239998,69.769997,70.589996,70.589996,1235400
2021-05-13,71.440002,72.169998,68.919998,69.339996,69.339996,1308900
2021-05-14,71.029999,75.5,70.75,74.529999,74.529999,1754400
2021-05-17,74.830002,77.260002,74.0,76.199997,76.199997,1700000
2021-05-18,78.779999,80.290001,78.260002,79.169998,79.169998,2314200
2021-05-19,77.599998,79.75,77.129997,79.279999,79.279999,1119200
2021-05-20,73.019997,77.419998,72.75,73.949997,73.949997,2791600
2021-05-21,73.68,73.879997,70.0,71.010002,71.010002,2442700
2021-05-24,70.0,73.209999,69.269997,70.760002,70.760002,1941300
2021-05-25,71.5,74.093002,71.0,73.050003,73.050003,1149000
2021-05-26,73.540001,76.5,73.540001,74.389999,74.389999,1342200
2021-05-27,75.080002,77.099998,73.279999,75.099998,75.099998,1855800
2021-05-28,75.580002,76.610001,74.324997,75.220001,75.220001,1154800
2021-06-01,76.370003,77.470001,75.139999,77.139999,77.139999,1605600
2021-06-02,77.389999,78.620003,76.68,77.599998,77.599998,1218000
2021-06-03,77.120003,77.120003,70.839996,72.029999,72.029999,3488500
2021-06-04,72.32,74.849998,72.139999,74.349998,74.349998,1055800
2021-06-07,74.419998,75.150002,72.230003,74.730003,74.730003,1057500
2021-06-08,75.309998,76.830002,74.860001,76.169998,76.169998,757400
2021-06-09,76.309998,78.080002,74.690002,74.879997,74.879997,659200
2021-06-10,74.75,77.830002,74.75,77.769997,77.769997,887300
2021-06-11,78.0,79.980003,77.623001,79.669998,79.669998,1624000
2021-06-14,79.699997,81.808998,79.0,80.440002,80.440002,1300500
2021-06-15,79.300003,79.550003,74.940002,75.209999,75.209999,1418900
2021-06-16,73.720001,76.260002,73.089996,74.57,74.57,2106800
2021-06-17,74.330002,78.379997,74.099998,78.019997,78.019997,1907900
2021-06-18,79.029999,81.720001,78.410004,79.989998,79.989998,2471200
2021-06-21,79.129997,79.870003,76.345001,77.410004,77.410004,945000
2021-06-22,76.459999,77.480003,75.25,76.0,76.0,968000
2021-06-23,76.860001,77.900002,75.800003,76.360001,76.360001,1116200
2021-06-24,76.82,77.599998,76.199997,77.400002,77.400002,1231400
2021-06-25,78.379997,79.980003,77.879997,79.900002,79.900002,1620500
2021-06-28,80.730003,81.690002,80.235001,80.980003,80.980003,1032400
2021-06-29,80.129997,80.599998,78.510002,80.400002,80.400002,826600
2021-06-30,80.050003,80.050003,78.150002,78.489998,78.489998,1155800
2021-07-01,78.769997,79.228996,74.43,75.889999,75.889999,2698000
2021-07-02,75.589996,77.589996,75.290001,76.419998,76.419998,1139300
2021-07-06,75.059998,77.959999,75.059998,76.120003,76.120003,1420200
2021-07-07,77.050003,77.199997,70.910004,72.300003,72.300003,3078700
2021-07-08,71.0,71.190002,68.989998,69.230003,69.230003,2839800
2021-07-09,70.614998,70.82,67.940002,70.449997,70.449997,1602400
2021-07-12,70.089996,71.040001,68.099998,70.440002,70.440002,1452400
2021-07-13,71.120003,75.580002,70.440002,73.849998,73.849998,1807700
2021-07-14,74.129997,74.449997,71.839996,72.699997,72.699997,2114900
2021-07-15,73.089996,74.470001,72.059998,73.389999,73.389999,894800
2021-07-16,73.489998,74.0,71.139999,72.349998,72.349998,1135300
2021-07-19,71.849998,72.589996,70.449997,72.540001,72.540001,1354700
2021-07-20,72.650002,75.209999,71.43,74.400002,74.400002,1272200
2021-07-21,74.43,75.279999,72.949997,74.0,74.0,1262300
2021-07-22,74.0,74.399002,72.32,72.470001,72.470001,1065800
2021-07-23,69.25,70.0,59.810001,64.669998,64.669998,8028600
2021-07-26,62.029999,62.029999,55.720001,55.990002,55.990002,6416300
2021-07-27,52.130001,54.207001,49.880001,51.709999,51.709999,6805300
2021-07-28,55.18,60.701,55.139999,59.900002,59.900002,5446000
2021-07-29,62.25,62.84,58.009998,58.919998,58.919998,3723700
2021-07-30,58.509998,60.57,58.009998,58.959999,58.959999,1781900
2021-08-02,59.060001,60.75,58.865002,59.599998,59.599998,1630600
2021-08-03,59.994999,60.25,55.27,56.689999,56.689999,1757400
2021-08-04,56.634998,60.07,56.634998,58.73,58.73,1513000
2021-08-05,58.080002,58.900002,57.040001,57.91,57.91,1102800
2021-08-06,57.889999,59.459999,57.169998,59.279999,59.279999,2025000
2021-08-09,59.349998,60.18,58.77,59.869999,59.869999,1524400
2021-08-10,60.169998,60.389999,58.029999,58.849998,58.849998,783500
2021-08-11,59.529999,59.66,57.759998,58.110001,58.110001,859300
2021-08-12,57.490002,60.299999,57.25,60.189999,60.189999,1172600
2021-08-13,60.195,60.48,57.490002,57.900002,57.900002,1784800
2021-08-16,57.25,57.630001,55.310001,55.889999,55.889999,2495500
2021-08-17,52.669998,53.689999,50.560001,53.16,53.16,3472800
2021-08-18,53.16,54.095001,50.18,52.279999,52.279999,1775500
2021-08-19,50.0,51.130001,49.66,50.299999,50.299999,1820500
2021-08-20,50.27,52.029999,49.18,50.02,50.02,2496900
2021-08-23,50.18,53.310001,50.029999,53.139999,53.139999,1685800
2021-08-24,56.139999,58.43,56.0,56.25,56.25,4908100
2021-08-25,55.560001,57.0,54.009998,56.790001,56.790001,2724400
2021-08-26,55.18,57.459999,55.049999,56.790001,56.790001,1735600
2021-08-27,55.18,55.360001,49.16,51.200001,51.200001,4995300
2021-08-30,51.040001,56.345001,50.43,55.990002,55.990002,3166500
2021-08-31,56.73,58.799999,56.452999,58.48,58.48,2280000
2021-09-01,58.82,63.755001,58.549999,63.27,63.27,4062600
2021-09-02,62.990002,63.759998,60.259998,61.98,61.98,2058400
2021-09-03,62.009998,63.48,61.52,63.0,63.0,797300
2021-09-07,64.220001,66.5,64.220001,65.589996,65.589996,2406600
2021-09-08,64.535004,65.150002,62.900002,63.860001,63.860001,1098500
2021-09-09,62.240002,64.519997,61.540001,63.400002,63.400002,865200
2021-09-10,63.709999,65.080002,61.23,61.669998,61.669998,825500
2021-09-13,60.779999,62.43,59.049999,61.66,61.66,789300
2021-09-14,60.860001,61.990002,60.283001,60.939999,60.939999,1111800
2021-09-15,60.669998,60.75,58.400002,58.970001,58.970001,1555600
2021-09-16,58.23,58.93,57.310001,57.82,57.82,1114100
2021-09-17,59.299999,59.889999,57.790001,59.279999,59.279999,1586100
2021-09-20,57.599998,57.810001,55.740002,56.630001,56.630001,1443600
2021-09-21,57.07,58.41,57.07,57.25,57.25,625300
2021-09-22,57.57,61.139999,57.57,60.029999,60.029999,1030700
2021-09-23,60.580002,61.07,58.450001,59.68,59.68,1016200
2021-09-24,59.049999,59.049999,56.02,57.119999,57.119999,578100
2021-09-27,56.220001,57.880001,55.189999,57.709999,57.709999,596300
2021-09-28,57.419998,57.830002,56.02,56.349998,56.349998,1425200
2021-09-29,56.490002,58.139999,56.130001,56.66,56.66,741000
2021-09-30,56.849998,58.279999,56.009998,56.610001,56.610001,737500
2021-10-01,56.700001,56.830002,54.369999,55.189999,55.189999,568200
2021-10-04,54.009998,54.720001,52.110001,53.5,53.5,1094700
2021-10-05,54.299999,55.060001,53.779999,54.639999,54.639999,1178600
2021-10-06,54.130001,56.220001,52.75,55.619999,55.619999,757700
2021-10-07,58.18,61.91,57.66,61.07,61.07,1506000
2021-10-08,60.599998,61.286999,59.209999,59.799999,59.799999,806300
2021-10-11,59.689999,60.049999,57.689999,57.77,57.77,573300
2021-10-12,57.220001,58.540001,56.509998,56.689999,56.689999,505300
2021-10-13,57.0,58.82,56.48,58.59,58.59,620900
2021-10-14,58.380001,59.310001,58.029999,58.27,58.27,730700
2021-10-15,58.709999,58.709999,56.77,58.040001,58.040001,733500
2021-10-18,58.299999,60.439999,57.810001,58.900002,58.900002,846700
2021-10-19,59.82,63.57,59.639999,63.080002,63.080002,1659500
2021-10-20,64.07,65.839996,62.59,63.860001,63.860001,834000
2021-10-21,62.990002,63.150002,62.0,62.689999,62.689999,650900
2021-10-22,63.490002,64.900002,61.77,62.619999,62.619999,534000
2021-10-25,62.799999,63.48,61.200001,62.209999,62.209999,451100
2021-10-26,63.0,63.0,58.950001,59.68,59.68,667800
2021-10-27,59.689999,62.18,58.650002,59.599998,59.599998,588800
2021-10-28,59.130001,62.130001,58.060001,61.509998,61.509998,876600
2021-10-29,60.970001,61.099998,58.619999,59.400002,59.400002,819100
2021-11-01,59.169998,61.98,59.169998,61.200001,61.200001,516400
2021-11-02,59.720001,59.720001,55.049999,58.669998,58.669998,1926300
2021-11-03,58.669998,60.139999,57.630001,58.610001,58.610001,521000
2021-11-04,58.759998,59.689999,56.82,57.32,57.32,759200
2021-11-05,57.669998,59.27,56.990002,58.299999,58.299999,964800
2021-11-08,57.98,59.990002,57.400002,58.34,58.34,623500
2021-11-09,58.650002,59.580002,58.110001,59.029999,59.029999,685700
2021-11-10,59.59,60.110001,56.48,57.349998,57.349998,941500
2021-11-11,58.5,61.75,58.389999,61.290001,61.290001,1466400
2021-11-12,61.330002,62.0,60.700001,61.759998,61.759998,941700
2021-11-15,62.400002,62.595001,58.470001,58.919998,58.919998,1439400
2021-11-16,60.950001,61.619999,58.5,59.98,59.98,1250500
2021-11-17,59.360001,59.799999,57.919998,59.48,59.48,896900
2021-11-18,58.740002,59.290001,54.639999,57.709999,57.709999,2196400
2021-11-19,57.73,58.75,54.93,55.02,55.02,1341400
2021-11-22,56.23,58.029999,55.189999,56.099998,56.099998,1155000
2021-11-23,55.669998,56.580002,55.02,56.060001,56.060001,895100
2021-11-24,55.509998,56.84,54.830002,56.349998,56.349998,700900
2021-11-26,55.130001,56.59,54.0,55.549999,55.549999,930600
2021-11-29,55.939999,56.035,54.380001,55.650002,55.650002,614100
2021-11-30,55.080002,57.32,54.75,56.040001,56.040001,1393900
2021-12-01,56.880001,57.924999,53.029999,53.48,53.48,1516100
2021-12-02,54.055,56.689999,52.209999,53.529999,53.529999,968800
2021-12-03,52.150002,53.189999,47.200001,49.25,49.25,2658000
2021-12-06,47.66,50.400002,47.66,50.110001,50.110001,2930900
2021-12-07,51.889999,52.724998,50.66,51.52,51.52,1335600
2021-12-08,51.549999,55.0,50.575001,54.25,54.25,1010700
2021-12-09,54.470001,55.720001,53.417999,53.834999,53.834999,1893000
2021-12-10,53.709999,54.630001,52.119999,52.689999,52.689999,612100
2021-12-13,51.5,52.98,50.16,50.16,50.16,878300
2021-12-14,49.540001,49.700001,46.490002,46.669998,46.669998,2149400
2021-12-15,45.619999,46.474998,41.435001,43.23,43.23,2902100
2021-12-16,43.669998,46.259998,42.955002,45.330002,45.330002,1524600
2021-12-17,44.66,47.360001,43.16,47.169998,47.169998,1364300
2021-12-20,45.950001,45.990002,43.720001,44.209999,44.209999,952300
2021-12-21,45.34,49.459999,45.18,49.040001,49.040001,768300
2021-12-22,47.5,48.880001,46.080002,46.82,46.82,647500
2021-12-23,46.349998,48.0,44.970001,47.09,47.09,474500
2021-12-27,46.82,47.0,45.139999,45.369999,45.369999,453000
2021-12-28,44.889999,45.900002,44.529999,45.060001,45.060001,561200
2021-12-29,44.869999,44.898998,42.549999,42.799999,42.799999,665600
2021-12-30,43.0,47.599998,42.369999,46.900002,46.900002,1150900
2021-12-31,46.849998,47.790001,46.27,47.16,47.16,465100
2022-01-03,46.77,46.77,45.105,45.380001,45.380001,852700
2022-01-04,44.720001,46.68,40.259998,41.02,41.02,2230900
2022-01-05,40.16,40.91,38.459999,39.07,39.07,2069700
2022-01-06,39.299999,42.830002,38.77,41.849998,41.849998,1636400
2022-01-07,42.490002,44.990002,42.110001,42.900002,42.900002,1476600
2022-01-10,43.34,44.970001,42.220001,44.740002,44.740002,1259400
2022-01-11,44.18,47.310001,44.150002,46.23,46.23,1633800
2022-01-12,46.889999,48.419998,45.970001,46.290001,46.290001,1280400
2022-01-13,45.259998,46.220001,42.52,42.59,42.59,1145100
2022-01-14,42.900002,44.119999,42.110001,43.610001,43.610001,942600
2022-01-18,41.860001,43.93,41.5,42.639999,42.639999,767100
2022-01-19,42.650002,44.389999,42.259998,42.57,42.57,664900
2022-01-20,45.0,46.0,42.59,43.990002,43.990002,3516200
2022-01-21,43.77,44.830002,41.799999,41.900002,41.900002,1062400
2022-01-24,40.080002,40.689999,37.75,40.459999,40.459999,2300300
2022-01-25,39.810001,40.810001,37.470001,38.380001,38.380001,1436000
2022-01-26,39.669998,40.34,38.0,38.639999,38.639999,1835300
2022-01-27,38.599998,39.305,36.389999,36.529999,36.529999,1472800
2022-01-28,36.279999,37.049999,34.950001,37.0,37.0,1894800
2022-01-31,38.169998,43.93,37.490002,43.880001,43.880001,1336800
2022-02-01,42.110001,47.380001,42.110001,47.150002,47.150002,2073700
2022-02-02,47.18,47.18,42.549999,43.66,43.66,1317500
2022-02-03,42.450001,42.889999,40.169998,40.509998,40.509998,1010700
2022-02-04,40.720001,41.689999,39.5,41.060001,41.060001,1271500
2022-02-07,40.349998,41.970001,38.209999,38.419998,38.419998,1853700
2022-02-08,38.209999,39.919998,37.77,38.98,38.98,1525200
2022-02-09,41.869999,47.16,41.299999,46.41,46.41,3444400
2022-02-10,43.389999,46.200001,42.529999,45.049999,45.049999,2920600
2022-02-11,44.610001,45.630001,42.630001,42.91,42.91,1146400
2022-02-14,42.02,43.330002,41.16,41.669998,41.669998,1576700
2022-02-15,42.669998,46.269001,42.669998,46.009998,46.009998,1085500
2022-02-16,45.279999,45.490002,44.139999,44.5,44.5,957700
2022-02-17,43.900002,45.349998,42.439999,42.990002,42.990002,1413300
2022-02-18,42.080002,43.490002,40.82,42.59,42.59,777600
2022-02-22,40.849998,44.799999,40.849998,42.34,42.34,2504900
2022-02-23,43.759998,45.259998,43.110001,43.110001,43.110001,1396500
2022-02-24,40.310001,44.66,40.009998,44.400002,44.400002,1347100
2022-02-25,44.389999,44.389999,41.700001,43.810001,43.810001,949700
2022-02-28,43.0,45.919998,42.75,44.52,44.52,1224700
2022-03-01,45.389999,46.400002,44.095001,45.040001,45.040001,709700
2022-03-02,45.639999,46.23,42.900002,44.639999,44.639999,1311000
2022-03-03,43.68,44.529999,41.639999,42.119999,42.119999,2072800
2022-03-04,41.400002,42.799999,40.080002,41.41,41.41,2971100
2022-03-07,40.0,40.950001,38.93,39.82,39.82,2905600
2022-03-08,39.540001,40.43,38.529999,39.0,39.0,1857500
2022-03-09,39.700001,41.549999,39.119999,40.700001,40.700001,1293100
2022-03-10,38.259998,38.939999,33.209999,34.43,34.43,2424500
2022-03-11,36.009998,36.064999,25.5,27.360001,27.360001,5910600
2022-03-14,23.51,24.665001,19.83,21.02,21.02,6103400
2022-03-15,20.23,25.65,20.211,24.370001,24.370001,4804600
2022-03-16,32.099998,37.209999,31.860001,37.099998,37.099998,8079200
2022-03-17,35.490002,36.880001,33.0,34.560001,34.560001,4397000
2022-03-18,36.830002,40.674999,36.560001,37.139999,37.139999,5860400
2022-03-21,35.5,37.470001,34.75,37.02,37.02,1885600
2022-03-22,36.16,40.27,34.18,39.419998,39.419998,3655100
2022-03-23,38.27,48.400002,38.009998,42.630001,42.630001,3959000
2022-03-24,41.889999,43.810001,38.73,42.709999,42.709999,2790900
2022-03-25,40.049999,40.41,37.299999,38.0,38.0,1437200
2022-03-28,38.16,40.619999,37.397999,39.529999,39.529999,1885500
2022-03-29,40.200001,42.93,39.540001,42.509998,42.509998,1113300
2022-03-30,41.990002,45.150002,41.599998,42.200001,42.200001,1417900
2022-03-31,41.200001,41.599998,37.970001,39.25,39.25,1130900
2022-04-01,42.700001,42.709999,41.0,41.77,41.77,960600
2022-04-04,43.82,44.799999,41.470001,44.470001,44.470001,1308500
2022-04-05,43.91,44.040001,40.950001,41.419998,41.419998,974400
2022-04-06,40.18,40.470001,37.889999,38.610001,38.610001,2521400
2022-04-07,38.380001,38.509998,34.880001,35.41,35.41,1823800
2022-04-08,35.43,35.48,33.41,33.57,33.57,1719600
2022-04-11,35.509998,36.150002,33.25,34.549999,34.549999,1447300
2022-04-12,35.5,37.5,35.330002,35.470001,35.470001,1238000
2022-04-13,35.939999,37.790001,34.990002,37.360001,37.360001,1709900
2022-04-14,37.105,37.57,35.965,36.169998,36.169998,754700
2022-04-18,35.93,36.150002,33.860001,34.27,34.27,1020800
2022-04-19,34.279999,35.91,33.740002,35.57,35.57,971700
2022-04-20,35.700001,35.700001,32.0,32.119999,32.119999,1044600
2022-04-21,31.4,31.49,27.35,29.110001,29.110001,2822600
2022-04-22,29.58,30.809999,29.1,29.16,29.16,987500
2022-04-25,27.790001,28.35,26.57,27.82,27.82,2441400
2022-04-26,27.389999,28.0,26.620001,26.860001,26.860001,1589200
2022-04-27,27.99,29.08,27.379999,28.0,28.0,1349700
2022-04-28,28.83,29.790001,27.389999,29.629999,29.629999,1175600
2022-04-29,33.990002,34.738998,30.27,31.42,31.42,1549900
2022-05-02,31.040001,32.603001,30.450001,31.620001,31.620001,690100
2022-05-03,32.130001,33.360001,31.83,32.209999,32.209999,1302800
2022-05-04,30.225,34.02,30.225,33.650002,33.650002,1351600
2022-05-05,31.77,32.23,29.799999,30.07,30.07,1012700
2022-05-06,29.959999,30.139999,27.51,27.74,27.74,1121400
2022-05-09,26.719999,27.32,25.42,25.85,25.85,2680900
2022-05-10,27.200001,28.32,25.1,26.549999,26.549999,2158300
2022-05-11,27.379999,27.84,25.959999,26.0,26.0,1565600
2022-05-12,25.459999,26.040001,24.5,25.620001,25.620001,1956400
2022-05-13,26.790001,29.76,26.67,29.469999,29.469999,1628700
2022-05-16,28.559999,30.120001,27.82,28.0,28.0,1276300
2022-05-17,29.83,30.67,29.16,30.389999,30.389999,1698000
2022-05-18,29.18,30.309999,26.156,27.16,27.16,2224700
2022-05-19,27.799999,32.91,27.32,31.09,31.09,3593400
2022-05-20,30.35,30.459999,27.190001,28.950001,28.950001,2232800
