Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,66.470001,66.720001,64.190002,64.860001,61.994614,2319900
2021-01-05,64.379997,65.650002,64.339996,65.169998,62.290916,1860300
2021-01-06,64.739998,66.510002,64.669998,65.230003,62.348274,2406400
2021-01-07,65.190002,65.970001,64.690002,65.239998,62.820084,2014900
2021-01-08,65.309998,65.82,64.559998,64.970001,62.560112,2670800
2021-01-11,64.190002,65.68,64.010002,65.220001,62.800835,1440400
2021-01-12,65.849998,66.559998,65.410004,66.160004,63.705956,1550200
2021-01-13,66.019997,66.139999,64.849998,65.199997,62.781567,981900
2021-01-14,65.389999,66.18,65.010002,65.839996,63.397827,928200
2021-01-15,65.389999,65.919998,64.440002,64.660004,62.261608,1475800
2021-01-19,65.0,65.349998,63.799999,64.279999,61.895691,1306500
2021-01-20,64.769997,64.93,64.029999,64.510002,62.117176,1062200
2021-01-21,64.32,65.279999,63.919998,64.970001,62.560112,980600
2021-01-22,63.93,64.93,63.400002,64.760002,62.357895,1466600
2021-01-25,64.870003,65.660004,64.25,65.650002,63.214882,1693600
2021-01-26,65.849998,66.260002,64.93,65.699997,63.26302,1968300
2021-01-27,65.139999,70.639999,65.110001,68.889999,66.334702,4425000
2021-01-28,68.769997,70.0,67.360001,67.400002,64.899963,2843600
2021-01-29,67.080002,68.080002,65.529999,66.440002,63.975571,5979700
2021-02-01,66.830002,67.440002,66.040001,66.080002,63.628933,1955400
2021-02-02,66.699997,66.900002,64.68,65.080002,62.666023,2336600
2021-02-03,65.349998,67.199997,65.019997,66.660004,64.187424,1844800
2021-02-04,66.720001,67.0,65.989998,66.919998,64.437767,1102500
2021-02-05,67.239998,67.879997,66.650002,67.379997,64.880707,1447800
2021-02-08,67.940002,69.75,67.690002,69.730003,67.143539,1105400
2021-02-09,69.730003,70.400002,69.129997,69.870003,67.278358,1121000
2021-02-10,70.0,70.309998,68.169998,68.75,66.199898,1847900
2021-02-11,69.580002,69.839996,68.269997,69.160004,66.594688,1294200
2021-02-12,68.93,69.910004,68.849998,69.860001,67.26873,1048600
2021-02-16,69.889999,70.07,68.800003,68.849998,66.296181,1418900
2021-02-17,68.889999,68.940002,67.419998,68.239998,65.708809,1490700
2021-02-18,67.830002,68.739998,67.540001,68.07,65.54512,1319400
2021-02-19,69.580002,71.68,69.459999,71.349998,68.703453,3231600
2021-02-22,70.559998,71.57,69.93,71.07,68.433838,2197000
2021-02-23,70.169998,70.769997,67.839996,69.330002,66.758377,1691100
2021-02-24,68.830002,71.57,68.75,71.57,68.915283,2222300
2021-02-25,67.949997,67.949997,61.16,61.209999,58.939568,6272600
2021-02-26,62.349998,63.950001,61.330002,62.599998,60.278011,4089000
2021-03-01,63.0,66.150002,62.84,65.230003,62.810467,3143800
2021-03-02,64.75,65.389999,63.68,63.720001,61.356476,2083100
2021-03-03,64.25,64.730003,63.09,63.799999,61.433498,1495100
2021-03-04,63.48,63.990002,60.060001,61.080002,58.814392,2115500
2021-03-05,62.139999,62.299999,58.830002,61.330002,59.055122,2175100
2021-03-08,61.900002,63.16,61.48,62.59,60.268379,2147100
2021-03-09,63.41,65.650002,63.23,64.610001,62.213451,3685500
2021-03-10,66.139999,68.040001,66.080002,66.660004,64.187424,3985700
2021-03-11,67.220001,68.870003,67.209999,67.980003,65.458466,1701500
2021-03-12,67.360001,67.940002,66.93,67.559998,65.054031,1073500
2021-03-15,67.639999,68.870003,67.029999,68.800003,66.248039,1674400
2021-03-16,68.68,69.639999,68.0,69.099998,66.536911,1458700
2021-03-17,69.050003,71.260002,68.389999,71.160004,68.520508,1780800
2021-03-18,70.120003,72.029999,69.959999,70.309998,67.702026,1785300
2021-03-19,70.279999,71.5,69.900002,70.160004,67.557594,2952400
2021-03-22,70.199997,71.050003,69.309998,70.540001,67.9235,986200
2021-03-23,70.379997,70.760002,67.910004,68.43,65.891754,1263400
2021-03-24,69.230003,70.059998,68.410004,68.629997,66.084351,1269300
2021-03-25,68.209999,70.559998,67.720001,70.269997,67.663513,1891400
2021-03-26,70.470001,74.839996,70.470001,74.75,71.977341,1773700
2021-03-29,74.339996,75.580002,71.93,72.400002,69.714508,2415400
2021-03-30,71.870003,72.220001,71.110001,72.220001,69.541176,1820800
2021-03-31,72.629997,73.639999,72.449997,72.669998,69.974495,1659700
2021-04-01,73.730003,73.730003,72.129997,73.650002,70.918129,1679100
2021-04-05,73.959999,74.949997,72.769997,74.330002,71.572929,1478000
2021-04-06,73.699997,73.919998,72.43,73.410004,70.68705,1902700
2021-04-07,73.199997,73.940002,72.75,73.669998,70.937401,1275200
2021-04-08,74.139999,75.139999,72.809998,73.68,71.412315,1508000
2021-04-09,73.629997,74.110001,73.18,73.879997,71.606155,1704800
2021-04-12,73.970001,74.57,73.220001,74.199997,71.916306,1391600
2021-04-13,74.330002,74.529999,73.260002,74.480003,72.187698,1319400
2021-04-14,74.589996,76.620003,74.5,76.449997,74.097061,2352800
2021-04-15,77.290001,77.660004,76.25,76.690002,74.329681,2046800
2021-04-16,76.07,78.769997,76.07,77.709999,75.318291,1992400
2021-04-19,77.410004,78.239998,76.919998,77.309998,74.930603,1611500
2021-04-20,77.019997,77.239998,75.019997,75.190002,72.875847,1231100
2021-04-21,75.0,76.0,74.449997,75.910004,73.573692,1020900
2021-04-22,75.940002,76.220001,74.970001,75.5,73.176308,1996500
2021-04-23,75.68,77.290001,75.25,76.940002,74.571991,984400
2021-04-26,77.139999,77.589996,76.779999,77.150002,74.775528,854000
2021-04-27,77.239998,77.480003,76.459999,76.669998,74.310295,950300
2021-04-28,76.879997,76.970001,75.919998,76.599998,74.242439,1087300
2021-04-29,77.68,77.910004,76.330002,76.870003,74.504135,1219900
2021-04-30,76.68,76.68,74.43,74.690002,72.391243,1155400
2021-05-03,74.889999,75.480003,73.889999,74.309998,72.022926,1265600
