Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,55.619999,55.790001,54.0,54.599998,54.599998,313900
2021-01-05,53.98,55.09,53.919998,54.889999,54.889999,249100
2021-01-06,55.07,56.66,53.82,56.259998,56.259998,356700
2021-01-07,56.040001,57.73,56.040001,57.369999,57.369999,256600
2021-01-08,57.740002,58.0,56.779999,57.299999,57.299999,236900
2021-01-11,56.790001,57.330002,56.119999,56.43,56.43,179100
2021-01-12,58.0,59.900002,57.169998,58.400002,58.400002,368000
2021-01-13,59.810001,59.810001,57.720001,57.779999,57.779999,377000
2021-01-14,57.84,58.5,57.119999,57.23,57.23,297900
2021-01-15,56.889999,57.950001,56.529999,57.48,57.48,260300
2021-01-19,57.450001,58.810001,57.450001,58.419998,58.419998,287100
2021-01-20,58.790001,60.200001,58.18,59.830002,59.830002,542600
2021-01-21,60.259998,60.259998,58.5,58.52,58.52,246500
2021-01-22,58.23,59.959999,57.799999,59.84,59.84,288500
2021-01-25,60.290001,60.349998,58.700001,59.439999,59.439999,214700
2021-01-26,59.48,60.849998,58.959999,60.630001,60.630001,471700
2021-01-27,59.849998,60.630001,56.990002,59.880001,59.880001,803000
2021-01-28,61.029999,63.889999,57.849998,63.139999,63.139999,1203400
2021-01-29,63.57,65.25,61.740002,62.779999,62.779999,699000
2021-02-01,63.23,64.93,62.619999,64.480003,64.480003,403300
2021-02-02,64.870003,65.169998,62.43,63.759998,63.759998,454800
2021-02-03,63.720001,65.040001,63.419998,64.43,64.43,424300
2021-02-04,64.75,65.0,63.759998,64.720001,64.720001,293200
2021-02-05,64.449997,67.190002,64.449997,67.169998,67.169998,383300
2021-02-08,67.07,68.160004,67.010002,68.160004,68.160004,299800
2021-02-09,67.82,69.849998,67.5,69.099998,69.099998,287700
2021-02-10,69.449997,71.059998,68.459999,70.410004,70.410004,614500
2021-02-11,70.970001,71.940002,69.839996,71.080002,71.080002,550000
2021-02-12,70.889999,72.330002,70.360001,71.260002,71.260002,335200
2021-02-16,71.440002,71.440002,68.889999,69.480003,69.480003,448200
2021-02-17,67.839996,69.339996,65.800003,67.889999,67.889999,451100
2021-02-18,67.75,68.139999,67.110001,67.589996,67.589996,449500
2021-02-19,67.830002,68.400002,67.190002,67.629997,67.629997,462000
2021-02-22,67.629997,68.199997,66.459999,66.760002,66.760002,325700
2021-02-23,65.589996,66.139999,64.330002,65.029999,65.029999,442300
2021-02-24,64.980003,66.599998,64.459999,66.57,66.57,337800
2021-02-25,66.0,66.669998,64.360001,64.559998,64.559998,256300
2021-02-26,64.949997,65.519997,63.650002,63.73,63.73,335300
2021-03-01,64.029999,67.099998,64.029999,67.059998,67.059998,347700
2021-03-02,66.730003,66.730003,64.610001,64.68,64.68,234400
2021-03-03,64.790001,65.0,62.150002,62.389999,62.389999,324900
2021-03-04,62.07,62.779999,59.560001,60.150002,60.150002,451100
2021-03-05,61.02,62.610001,58.880001,62.27,62.27,365100
