Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,45.889999,47.619999,45.0,47.560001,47.560001,815500
2021-01-05,47.689999,49.285,47.285999,48.389999,48.389999,401700
2021-01-06,47.259998,48.48,46.380001,47.23,47.23,489400
2021-01-07,47.439999,49.990002,47.34,49.66,49.66,250200
2021-01-08,50.23,52.18,49.77,51.119999,51.119999,389800
2021-01-11,50.259998,52.32,49.73,51.5,51.5,330000
2021-01-12,51.139999,52.377998,50.293999,52.009998,52.009998,358200
2021-01-13,52.09,56.209999,51.935001,55.709999,55.709999,453700
2021-01-14,56.330002,58.419998,55.419998,55.860001,55.860001,360700
2021-01-15,55.77,56.728001,54.599998,55.93,55.93,287700
2021-01-19,56.759998,62.700001,56.139999,62.700001,62.700001,605400
2021-01-20,63.52,65.809998,63.0,65.239998,65.239998,604400
2021-01-21,64.669998,65.489998,62.549999,63.290001,63.290001,622900
2021-01-22,62.490002,66.18,62.0,64.830002,64.830002,545200
2021-01-25,66.150002,70.959999,62.040001,63.700001,63.700001,777600
2021-01-26,63.5,64.309998,62.450001,62.950001,62.950001,395200
2021-01-27,61.23,63.209999,57.596001,60.220001,60.220001,720500
2021-01-28,61.0,68.339996,59.505001,67.139999,67.139999,568000
2021-01-29,67.160004,68.650002,65.220001,66.0,66.0,355100
2021-02-01,66.639999,67.084999,63.240002,64.0,64.0,483500
2021-02-02,64.389999,66.160004,61.950001,64.32,64.32,308100
2021-02-03,64.440002,66.010002,62.095001,65.5,65.5,579900
2021-02-04,65.57,67.709999,64.970001,67.199997,67.199997,246500
2021-02-05,68.199997,71.589996,67.599998,71.080002,71.080002,237000
2021-02-08,72.800003,74.57,71.410004,71.900002,71.900002,402900
2021-02-09,72.559998,75.790001,72.410004,75.040001,75.040001,463400
2021-02-10,75.18,78.199997,73.279999,77.370003,77.370003,516600
2021-02-11,78.169998,79.910004,76.809998,78.489998,78.489998,556900
2021-02-12,78.75,81.415001,76.910004,80.269997,80.269997,381300
2021-02-16,81.57,82.470001,80.370003,81.580002,81.580002,636900
2021-02-17,80.330002,80.721001,75.445,76.18,76.18,888200
2021-02-18,74.739998,76.912003,71.68,76.5,76.5,388900
