Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,70.800003,72.400002,69.379997,70.720001,70.720001,89300
2021-01-05,70.029999,71.82,70.029999,70.900002,70.900002,316300
2021-01-06,70.07,71.440002,69.620003,70.830002,70.830002,94300
2021-01-07,71.900002,74.199997,71.760002,74.199997,74.199997,110400
2021-01-08,74.879997,76.919998,74.370003,76.239998,76.239998,173000
2021-01-11,76.110001,78.800003,76.110001,77.800003,77.800003,132600
2021-01-12,78.370003,78.370003,76.910004,77.510002,77.510002,45400
2021-01-13,76.610001,77.07,75.660004,76.989998,76.989998,61700
2021-01-14,77.769997,81.089996,77.769997,80.07,80.07,92100
2021-01-15,78.699997,80.919998,77.040001,78.160004,78.160004,174000
2021-01-19,79.18,80.660004,78.300003,80.0,80.0,157700
2021-01-20,80.75,81.160004,78.480003,79.720001,79.720001,77100
2021-01-21,79.239998,80.160004,77.779999,79.400002,79.400002,120600
2021-01-22,79.349998,80.470001,76.959999,77.839996,77.839996,113400
2021-01-25,77.940002,79.940002,76.849998,77.43,77.43,60500
2021-01-26,77.940002,78.120003,75.620003,76.459999,76.459999,131500
2021-01-27,74.93,75.110001,70.75,71.400002,71.400002,116700
2021-01-28,73.900002,74.970001,72.300003,72.300003,72.300003,176300
2021-01-29,72.510002,73.75,69.459999,69.629997,69.629997,122200
2021-02-01,71.360001,73.25,70.900002,73.089996,73.089996,103700
2021-02-02,74.480003,75.129997,73.550003,74.599998,74.599998,134900
2021-02-03,74.879997,76.339996,73.769997,75.480003,75.480003,514500
2021-02-04,75.730003,76.620003,74.82,76.620003,76.620003,69300
2021-02-05,76.949997,76.949997,75.120003,75.300003,75.300003,76900
2021-02-08,76.419998,78.419998,76.260002,78.129997,78.129997,125500
2021-02-09,78.849998,79.07,77.220001,78.059998,78.059998,81200
2021-02-10,77.43,78.989998,77.190002,77.720001,77.720001,71500
2021-02-11,78.839996,81.849998,78.839996,81.650002,81.650002,98000
2021-02-12,81.75,84.739998,81.389999,83.860001,83.860001,113700
2021-02-16,83.589996,85.75,83.589996,84.459999,84.459999,98900
2021-02-17,83.959999,83.959999,80.220001,83.07,83.07,131400
2021-02-18,85.059998,85.25,81.089996,83.550003,83.550003,326600
2021-02-19,85.860001,86.510002,83.599998,84.650002,84.650002,226200
2021-02-22,84.089996,84.150002,81.010002,81.559998,81.559998,174100
2021-02-23,81.370003,82.93,78.900002,82.449997,82.449997,290400
2021-02-24,82.0,88.5,82.0,87.690002,87.690002,158400
2021-02-25,85.709999,85.970001,79.790001,82.010002,82.010002,350900
2021-02-26,82.360001,84.010002,80.75,84.0,84.0,203500
2021-03-01,86.5,89.839996,86.43,89.580002,89.580002,403800
2021-03-02,90.029999,90.029999,87.0,87.220001,87.220001,183800
2021-03-03,86.599998,87.010002,84.190002,86.730003,86.730003,183100
2021-03-04,85.580002,85.580002,76.760002,79.0,79.0,695400
2021-03-05,78.949997,82.019997,77.300003,81.610001,81.610001,160900
2021-03-08,80.360001,80.730003,76.919998,77.040001,77.040001,203100
2021-03-09,78.910004,83.330002,78.910004,82.470001,82.470001,127800
2021-03-10,82.870003,84.800003,80.099998,80.519997,80.519997,103200
2021-03-11,82.940002,84.650002,82.550003,84.230003,84.230003,111600
2021-03-12,82.550003,83.889999,81.75,83.660004,83.660004,70000
2021-03-15,84.330002,84.650002,83.32,84.650002,84.650002,111900
2021-03-16,85.940002,88.25,85.690002,86.669998,86.669998,194300
2021-03-17,86.529999,88.110001,84.080002,87.300003,87.300003,204000
2021-03-18,86.440002,86.68,84.43,84.599998,84.599998,251200
2021-03-19,84.660004,86.110001,83.599998,85.519997,85.519997,114200
2021-03-22,86.940002,89.940002,86.940002,88.139999,88.139999,152300
2021-03-23,88.660004,89.760002,85.190002,85.629997,85.629997,92800
2021-03-24,87.639999,89.489998,85.599998,85.830002,85.830002,160200
2021-03-25,83.330002,85.019997,81.800003,84.489998,84.489998,182700
2021-03-26,84.989998,88.169998,80.019997,87.849998,87.849998,109000
2021-03-29,87.0,87.610001,85.099998,86.75,86.75,57700
2021-03-30,85.379997,87.970001,84.82,87.050003,87.050003,202900
2021-03-31,88.400002,91.389999,88.400002,91.010002,91.010002,75700
2021-04-01,93.18,96.339996,91.760002,95.589996,95.589996,227800
2021-04-05,97.779999,98.639999,95.699997,98.540001,98.540001,153200
2021-04-06,98.209999,99.790001,96.389999,98.169998,98.169998,240400
2021-04-07,98.589996,98.589996,96.279999,97.610001,97.610001,98400
2021-04-08,99.660004,99.660004,97.449997,97.699997,97.699997,141200
2021-04-09,97.019997,97.25,95.989998,96.889999,96.889999,103300
2021-04-12,95.400002,97.980003,94.879997,95.739998,95.739998,141500
2021-04-13,95.860001,96.190002,93.260002,95.239998,95.239998,106900
2021-04-14,95.639999,96.699997,93.449997,94.860001,94.860001,63900
2021-04-15,95.349998,96.32,94.550003,95.290001,95.290001,66900
2021-04-16,95.0,95.199997,93.43,94.970001,94.970001,58600
2021-04-19,95.269997,95.309998,91.510002,93.190002,93.190002,56800
2021-04-20,91.940002,92.080002,87.919998,90.040001,90.040001,146500
2021-04-21,91.230003,94.650002,90.959999,94.589996,94.589996,96500
2021-04-22,95.080002,95.760002,93.900002,95.080002,95.080002,97300
2021-04-23,95.779999,97.769997,94.830002,97.279999,97.279999,73700
2021-04-26,98.050003,99.32,97.019997,98.410004,98.410004,170600
2021-04-27,97.779999,98.519997,97.050003,98.0,98.0,83300
2021-04-28,97.860001,98.089996,96.629997,97.639999,97.639999,94300
2021-04-29,98.18,98.18,95.639999,96.480003,96.480003,55800
2021-04-30,94.879997,95.949997,93.25,94.370003,94.370003,50800
2021-05-03,94.239998,95.209999,92.080002,92.650002,92.650002,68000
2021-05-04,91.540001,91.540001,87.940002,89.620003,89.620003,83100
2021-05-05,91.790001,92.379997,89.629997,89.690002,89.690002,266100
2021-05-06,93.269997,93.269997,86.910004,91.940002,91.940002,156800
2021-05-07,92.82,94.529999,92.449997,92.860001,92.860001,80700
2021-05-10,90.93,91.279999,87.699997,88.300003,88.300003,133100
2021-05-11,84.529999,87.360001,83.639999,86.150002,86.150002,211300
2021-05-12,84.580002,85.699997,83.459999,84.410004,84.410004,201400
2021-05-13,86.099998,87.239998,85.739998,86.129997,86.129997,89400
2021-05-14,86.910004,89.0,85.800003,88.809998,88.809998,127200
2021-05-17,87.489998,88.0,85.370003,87.43,87.43,83500
2021-05-18,86.599998,89.559998,86.519997,88.790001,88.790001,391700
2021-05-19,84.919998,91.5,84.910004,91.410004,91.410004,186500
2021-05-20,92.07,94.980003,91.760002,94.050003,94.050003,164600
2021-05-21,95.110001,95.190002,93.540001,94.230003,94.230003,284400
2021-05-24,95.330002,98.370003,95.199997,97.699997,97.699997,237200
2021-05-25,98.400002,99.330002,96.230003,97.959999,97.959999,101900
2021-05-26,97.209999,98.290001,97.209999,98.18,98.18,114500
2021-05-27,97.209999,99.400002,97.209999,98.470001,98.470001,118300
2021-05-28,99.040001,100.550003,98.449997,100.220001,100.220001,70300
2021-06-01,101.68,102.360001,99.769997,99.949997,99.949997,179000
2021-06-02,99.470001,101.029999,97.75,100.580002,100.580002,137400
2021-06-03,99.0,99.75,96.849998,98.599998,98.599998,136700
2021-06-04,99.889999,103.800003,99.889999,102.730003,102.730003,125900
2021-06-07,102.300003,102.300003,99.279999,101.110001,101.110001,120000
2021-06-08,101.089996,101.690002,99.309998,99.610001,99.610001,70500
2021-06-09,100.459999,101.379997,99.660004,100.019997,100.019997,41100
2021-06-10,99.290001,101.669998,99.290001,101.209999,101.209999,55200
2021-06-11,101.720001,101.989998,100.709999,101.260002,101.260002,33900
2021-06-14,101.260002,103.290001,100.220001,101.0,101.0,158300
2021-06-15,101.470001,102.800003,99.519997,99.989998,99.989998,101700
2021-06-16,100.75,100.82,99.0,99.720001,99.720001,90900
2021-06-17,97.699997,101.269997,97.300003,100.889999,100.889999,223100
2021-06-18,99.559998,100.82,97.470001,98.339996,98.339996,111700
2021-06-21,97.489998,99.349998,96.849998,98.449997,98.449997,74200
2021-06-22,97.160004,99.379997,96.68,99.360001,99.360001,70900
2021-06-23,100.059998,101.110001,99.620003,100.0,100.0,86800
2021-06-24,101.5,102.650002,100.760002,102.349998,102.349998,48500
2021-06-25,102.629997,103.019997,101.400002,102.080002,102.080002,55000
2021-06-28,101.809998,103.360001,101.809998,103.269997,103.269997,97000
2021-06-29,103.449997,104.07,102.980003,103.400002,103.400002,58300
2021-06-30,103.150002,103.150002,101.769997,102.889999,102.889999,91800
2021-07-01,102.309998,102.309998,99.620003,100.5,100.5,60800
2021-07-02,100.209999,100.989998,96.699997,98.889999,98.889999,150300
2021-07-06,99.18,100.660004,98.760002,100.150002,100.150002,80900
2021-07-07,100.93,101.0,98.470001,99.5,99.5,110900
2021-07-08,97.18,99.139999,95.059998,97.459999,97.459999,85700
2021-07-09,97.949997,99.739998,97.940002,99.269997,99.269997,32500
2021-07-12,98.199997,99.389999,98.199997,98.690002,98.690002,63500
2021-07-13,98.879997,98.879997,97.0,97.349998,97.349998,75300
2021-07-14,99.260002,100.230003,96.019997,96.690002,96.690002,57600
2021-07-15,95.870003,96.169998,92.269997,93.800003,93.800003,119700
2021-07-16,94.519997,96.010002,92.889999,93.050003,93.050003,144700
2021-07-19,91.989998,92.790001,90.650002,92.330002,92.330002,59900
2021-07-20,91.830002,94.5,90.379997,93.82,93.82,99100
2021-07-21,93.519997,97.290001,93.5,97.080002,97.080002,112300
2021-07-22,96.470001,97.959999,95.5,95.830002,95.830002,90700
2021-07-23,96.25,97.629997,95.489998,97.480003,97.480003,26100
2021-07-26,96.650002,98.519997,96.169998,96.779999,96.779999,51600
2021-07-27,96.269997,96.519997,91.419998,93.330002,93.330002,64600
2021-07-28,93.959999,95.959999,93.389999,95.099998,95.099998,42800
2021-07-29,95.43,96.870003,95.019997,96.589996,96.589996,32700
2021-07-30,95.760002,98.290001,95.760002,97.800003,97.800003,33700
2021-08-02,99.0,99.849998,97.480003,97.75,97.75,36300
2021-08-03,98.0,98.110001,95.519997,96.610001,96.610001,59800
2021-08-04,97.5,99.75,96.860001,97.0,97.0,64300
2021-08-05,97.919998,100.0,96.0,99.489998,99.489998,152200
2021-08-06,100.160004,102.900002,100.040001,101.160004,101.160004,84100
2021-08-09,102.050003,102.050003,99.830002,100.379997,100.379997,84000
2021-08-10,100.419998,100.889999,97.080002,97.540001,97.540001,50100
2021-08-11,98.0,98.0,95.879997,97.239998,97.239998,66600
2021-08-12,97.019997,97.449997,94.529999,95.040001,95.040001,41100
2021-08-13,94.790001,95.760002,93.900002,94.889999,94.889999,29100
2021-08-16,96.209999,97.110001,94.610001,95.599998,95.599998,67100
2021-08-17,94.510002,94.949997,93.120003,94.5,94.5,81100
2021-08-18,94.760002,95.68,94.279999,94.470001,94.470001,61400
2021-08-19,92.82,95.290001,91.970001,94.800003,94.800003,66100
2021-08-20,95.370003,95.370003,92.709999,94.019997,94.019997,32000
2021-08-23,93.949997,95.989998,93.940002,95.5,95.5,73300
2021-08-24,95.980003,96.0,94.230003,95.599998,95.599998,58300
2021-08-25,96.0,98.059998,95.779999,97.699997,97.699997,72300
2021-08-26,97.830002,98.870003,97.449997,98.019997,98.019997,44900
2021-08-27,98.18,100.940002,96.309998,100.650002,100.650002,47000
2021-08-30,100.970001,101.919998,99.650002,101.32,101.32,65100
2021-08-31,101.32,101.510002,99.470001,101.150002,101.150002,110600
2021-09-01,101.0,101.040001,99.830002,100.410004,100.410004,119300
2021-09-02,99.459999,101.0,99.459999,100.400002,100.400002,91300
2021-09-03,99.860001,101.769997,98.709999,100.93,100.93,64400
