Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,92.459999,95.010002,90.440002,91.339996,91.339996,514200
2021-01-05,91.800003,95.32,91.800003,95.25,95.25,441500
2021-01-06,95.059998,103.779999,95.059998,102.650002,102.650002,1475500
2021-01-07,103.309998,106.879997,102.720001,106.410004,106.410004,799500
2021-01-08,107.220001,107.910004,98.519997,99.839996,99.839996,899300
2021-01-11,98.959999,106.150002,98.720001,105.870003,105.870003,631100
2021-01-12,106.989998,108.099998,97.360001,97.800003,97.800003,1230700
2021-01-13,100.970001,102.419998,98.300003,99.379997,99.379997,1067700
2021-01-14,100.5,108.279999,100.269997,108.190002,108.190002,883700
2021-01-15,107.720001,108.910004,103.860001,104.349998,104.349998,1348500
2021-01-19,106.660004,107.440002,103.870003,105.730003,105.730003,430100
2021-01-20,107.0,108.300003,101.790001,105.129997,105.129997,546900
2021-01-21,106.099998,111.75,105.260002,109.709999,109.709999,896700
2021-01-22,107.849998,113.809998,107.5,112.900002,112.900002,630200
2021-01-25,113.5,114.5,103.660004,105.309998,105.309998,972000
2021-01-26,105.510002,105.910004,100.309998,101.139999,101.139999,601900
2021-01-27,98.0,99.82,91.279999,93.260002,93.260002,1448400
2021-01-28,95.129997,101.080002,92.989998,100.050003,100.050003,1025300
2021-01-29,100.769997,100.989998,93.800003,94.360001,94.360001,1161400
2021-02-01,97.860001,105.540001,97.730003,105.160004,105.160004,948100
2021-02-02,106.489998,109.510002,104.940002,108.589996,108.589996,603000
2021-02-03,109.269997,112.959999,105.010002,106.849998,106.849998,850300
2021-02-04,107.480003,112.300003,106.5,112.029999,112.029999,550900
2021-02-05,112.779999,113.760002,109.809998,112.68,112.68,475300
2021-02-08,113.290001,117.989998,112.980003,117.870003,117.870003,677800
2021-02-09,117.739998,119.690002,115.309998,116.360001,116.360001,612900
2021-02-10,117.019997,118.480003,113.760002,118.110001,118.110001,755900
2021-02-11,119.790001,124.389999,118.589996,123.410004,123.410004,688600
2021-02-12,122.0,124.690002,121.870003,124.199997,124.199997,598400
2021-02-16,125.68,128.759995,122.18,128.119995,128.119995,801400
2021-02-17,125.5,128.729996,121.809998,123.519997,123.519997,567300
2021-02-18,120.970001,123.790001,118.239998,123.459999,123.459999,488700
2021-02-19,125.199997,128.929993,125.199997,127.160004,127.160004,463800
2021-02-22,125.5,128.800003,120.440002,121.410004,121.410004,473600
2021-02-23,116.489998,118.199997,110.220001,117.25,117.25,832200
2021-02-24,118.0,121.760002,114.510002,121.230003,121.230003,620800
2021-02-25,120.0,122.489998,112.129997,113.290001,113.290001,501100
2021-02-26,115.25,117.650002,110.610001,112.489998,112.489998,915100
2021-03-01,117.440002,120.449997,115.089996,118.800003,118.800003,621500
2021-03-02,119.0,119.800003,113.279999,113.709999,113.709999,784800
2021-03-03,120.25,137.210007,112.239998,113.330002,113.330002,3750800
2021-03-04,112.080002,116.459999,107.75,111.510002,111.510002,1681300
2021-03-05,115.010002,116.870003,106.769997,113.260002,113.260002,919900
2021-03-08,112.480003,113.720001,105.940002,106.110001,106.110001,1053900
2021-03-09,109.699997,112.0,107.309998,109.419998,109.419998,694400
2021-03-10,111.989998,115.25,110.370003,111.599998,111.599998,500000
2021-03-11,115.050003,118.739998,114.190002,118.309998,118.309998,426600
2021-03-12,115.0,116.050003,111.110001,113.779999,113.779999,545800
2021-03-15,114.449997,116.260002,112.110001,114.82,114.82,539700
2021-03-16,114.080002,114.489998,108.400002,109.910004,109.910004,1020100
2021-03-17,108.230003,112.360001,107.019997,110.660004,110.660004,558900
2021-03-18,108.970001,109.610001,104.889999,105.18,105.18,572200
2021-03-19,104.989998,107.209999,102.339996,106.25,106.25,649400
2021-03-22,108.75,109.949997,105.699997,105.919998,105.919998,354200
2021-03-23,104.629997,105.089996,98.82,99.339996,99.339996,716500
2021-03-24,101.32,102.68,98.150002,98.25,98.25,493500
2021-03-25,95.360001,98.349998,93.540001,96.900002,96.900002,797800
2021-03-26,98.050003,99.599998,95.360001,98.269997,98.269997,363100
2021-03-29,97.029999,99.07,94.099998,95.110001,95.110001,595300
2021-03-30,94.610001,98.529999,94.330002,97.760002,97.760002,426000
2021-03-31,99.169998,101.129997,98.370003,100.389999,100.389999,440800
2021-04-01,101.260002,105.800003,101.120003,105.230003,105.230003,431600
2021-04-05,106.559998,106.57,103.199997,105.260002,105.260002,296900
2021-04-06,105.129997,106.57,104.269997,105.370003,105.370003,264000
2021-04-07,105.010002,106.849998,103.82,104.57,104.57,255000
2021-04-08,107.089996,107.129997,103.129997,103.910004,103.910004,287500
2021-04-09,101.360001,103.459999,99.129997,103.230003,103.230003,308300
2021-04-12,101.800003,102.290001,99.5,101.400002,101.400002,291100
2021-04-13,102.540001,104.080002,99.690002,102.209999,102.209999,642500
2021-04-14,102.620003,105.839996,101.480003,101.639999,101.639999,241200
2021-04-15,102.940002,104.300003,101.010002,104.139999,104.139999,242800
2021-04-16,104.589996,104.589996,102.230003,102.309998,102.309998,188200
2021-04-19,101.120003,102.889999,97.010002,98.650002,98.650002,253400
2021-04-20,97.620003,98.099998,95.150002,96.809998,96.809998,296300
2021-04-21,96.129997,101.669998,96.089996,101.43,101.43,248100
2021-04-22,102.010002,102.360001,99.690002,99.690002,99.690002,202800
2021-04-23,101.059998,105.0,99.879997,103.540001,103.540001,439200
2021-04-26,103.860001,105.269997,103.519997,104.379997,104.379997,275300
2021-04-27,104.989998,105.150002,102.360001,102.699997,102.699997,258700
2021-04-28,101.099998,104.160004,100.610001,103.599998,103.599998,231500
2021-04-29,104.830002,104.830002,100.5,102.879997,102.879997,319200
2021-04-30,100.669998,102.809998,97.059998,97.489998,97.489998,386600
2021-05-03,98.720001,98.720001,93.959999,94.309998,94.309998,368500
2021-05-04,93.5,93.739998,89.510002,90.610001,90.610001,561400
2021-05-05,92.529999,95.25,91.980003,93.290001,93.290001,277000
2021-05-06,92.889999,92.889999,89.110001,90.610001,90.610001,340900
2021-05-07,92.050003,93.599998,91.300003,92.660004,92.660004,212000
2021-05-10,91.540001,91.540001,86.720001,87.110001,87.110001,286500
2021-05-11,83.0,88.800003,82.589996,88.260002,88.260002,1152700
2021-05-12,86.360001,88.519997,83.660004,84.230003,84.230003,592700
2021-05-13,85.800003,89.120003,85.800003,87.629997,87.629997,527900
2021-05-14,88.610001,90.5,87.480003,90.0,90.0,198800
2021-05-17,89.029999,90.080002,86.540001,88.07,88.07,369900
2021-05-18,88.760002,91.900002,88.449997,90.129997,90.129997,311100
2021-05-19,87.769997,93.0,86.669998,92.290001,92.290001,515000
2021-05-20,93.489998,93.870003,91.099998,92.599998,92.599998,319900
2021-05-21,93.620003,94.800003,90.690002,93.370003,93.370003,1361400
2021-05-24,94.139999,97.709999,93.760002,97.349998,97.349998,530400
2021-05-25,98.43,100.239998,97.519997,98.32,98.32,370300
2021-05-26,98.410004,100.919998,98.410004,100.660004,100.660004,249900
2021-05-27,99.949997,102.5,99.5,101.949997,101.949997,379500
2021-05-28,102.220001,102.580002,99.620003,100.379997,100.379997,416400
2021-06-01,100.779999,101.769997,98.580002,101.129997,101.129997,807800
2021-06-02,103.550003,105.5,97.550003,99.650002,99.650002,1460900
2021-06-03,98.419998,100.25,97.07,99.419998,99.419998,663500
2021-06-04,100.589996,102.18,98.360001,98.360001,98.360001,408800
2021-06-07,97.550003,98.559998,96.449997,98.139999,98.139999,296900
2021-06-08,98.75,99.18,96.239998,97.949997,97.949997,248700
2021-06-09,98.110001,98.690002,96.25,96.269997,96.269997,225800
