startTime,time,open,high,low,close,volume
2020-07-03T15:00:00+00:00,1593788400000.0,5671.0,5671.0,5424.0,5444.5,3.66382
2020-07-03T16:00:00+00:00,1593792000000.0,5444.5,5465.0,5424.0,5424.0,0.0
2020-07-03T17:00:00+00:00,1593795600000.0,5424.0,5424.0,5240.5,5424.0,0.0
2020-07-03T18:00:00+00:00,1593799200000.0,5424.0,5424.0,5424.0,5424.0,0.0
2020-07-03T19:00:00+00:00,1593802800000.0,5424.0,5424.0,5424.0,5424.0,0.0
2020-07-03T20:00:00+00:00,1593806400000.0,5424.0,5424.0,5424.0,5424.0,0.0
2020-07-03T21:00:00+00:00,1593810000000.0,5424.0,5424.0,5424.0,5424.0,0.0
2020-07-03T22:00:00+00:00,1593813600000.0,5424.0,5433.0,5424.0,5427.0,0.0
2020-07-03T23:00:00+00:00,1593817200000.0,5427.0,5435.5,5424.0,5435.5,0.0
2020-07-04T00:00:00+00:00,1593820800000.0,5435.5,5481.0,5424.0,5425.5,0.0
2020-07-04T01:00:00+00:00,1593824400000.0,5425.5,5490.0,5424.0,5452.0,0.0
2020-07-04T02:00:00+00:00,1593828000000.0,5452.0,5466.5,5424.0,5447.0,0.0
2020-07-04T03:00:00+00:00,1593831600000.0,5447.0,5482.5,5424.0,5462.5,0.0
2020-07-04T04:00:00+00:00,1593835200000.0,5462.5,5484.0,5424.0,5476.0,0.0
2020-07-04T05:00:00+00:00,1593838800000.0,5476.0,5480.5,5424.0,5424.0,0.0
2020-07-04T06:00:00+00:00,1593842400000.0,5424.0,5450.0,5424.0,5424.0,0.0
2020-07-04T07:00:00+00:00,1593846000000.0,5424.0,5424.0,5424.0,5424.0,0.0
2020-07-04T08:00:00+00:00,1593849600000.0,5424.0,5453.5,5424.0,5448.5,0.0
2020-07-04T09:00:00+00:00,1593853200000.0,5448.5,5635.5,5424.0,5472.0,93.16402
2020-07-04T10:00:00+00:00,1593856800000.0,5472.0,5635.0,5449.0,5449.0,17.03397
2020-07-04T11:00:00+00:00,1593860400000.0,5449.0,5449.0,5449.0,5449.0,0.0
2020-07-04T12:00:00+00:00,1593864000000.0,5449.0,5465.0,5449.0,5449.0,0.0
2020-07-04T13:00:00+00:00,1593867600000.0,5449.0,5449.0,5449.0,5449.0,0.0
2020-07-04T14:00:00+00:00,1593871200000.0,5449.0,5449.0,5449.0,5449.0,0.0
2020-07-04T15:00:00+00:00,1593874800000.0,5449.0,5449.0,5449.0,5449.0,0.0
2020-07-04T16:00:00+00:00,1593878400000.0,5449.0,5449.0,5449.0,5449.0,0.0
2020-07-04T17:00:00+00:00,1593882000000.0,5449.0,5449.0,5449.0,5449.0,0.0
2020-07-04T18:00:00+00:00,1593885600000.0,5449.0,5449.0,5449.0,5449.0,0.0
2020-07-04T19:00:00+00:00,1593889200000.0,5449.0,5449.0,5449.0,5449.0,0.0
2020-07-04T20:00:00+00:00,1593892800000.0,5449.0,5540.5,5449.0,5540.5,0.0
2020-07-04T21:00:00+00:00,1593896400000.0,5540.5,5691.5,5540.5,5673.0,0.0
2020-07-04T22:00:00+00:00,1593900000000.0,5673.0,5673.0,5559.5,5581.5,0.0
2020-07-04T23:00:00+00:00,1593903600000.0,5581.5,5581.5,5469.0,5574.0,0.0
2020-07-05T00:00:00+00:00,1593907200000.0,5574.0,5574.0,5479.5,5561.5,0.0
2020-07-05T01:00:00+00:00,1593910800000.0,5561.5,5575.5,5561.5,5575.5,0.0
2020-07-05T02:00:00+00:00,1593914400000.0,5575.5,5611.0,5479.5,5555.5,0.0
2020-07-05T03:00:00+00:00,1593918000000.0,5555.5,5611.5,5449.0,5553.5,0.0
2020-07-05T04:00:00+00:00,1593921600000.0,5553.5,5611.5,5493.5,5558.5,0.0
2020-07-05T05:00:00+00:00,1593925200000.0,5558.5,5643.0,5489.5,5643.0,0.0
2020-07-05T06:00:00+00:00,1593928800000.0,5643.0,5697.5,5554.0,5697.5,0.0
2020-07-05T07:00:00+00:00,1593932400000.0,5697.5,5700.5,5636.5,5652.5,0.0
2020-07-05T08:00:00+00:00,1593936000000.0,5652.5,5764.5,5636.5,5763.5,0.0
2020-07-05T09:00:00+00:00,1593939600000.0,5763.5,5795.0,5706.0,5782.5,0.0
2020-07-05T10:00:00+00:00,1593943200000.0,5782.5,5972.0,5706.0,5972.0,0.0
2020-07-05T11:00:00+00:00,1593946800000.0,5972.0,5975.0,5877.5,5975.0,0.0
2020-07-05T12:00:00+00:00,1593950400000.0,5975.0,5988.0,5877.5,5969.0,0.0
2020-07-05T13:00:00+00:00,1593954000000.0,5969.0,5984.5,5969.0,5984.5,0.0
2020-07-05T14:00:00+00:00,1593957600000.0,5984.5,5984.5,5877.5,5877.5,0.0
2020-07-05T15:00:00+00:00,1593961200000.0,5877.5,5946.5,5860.0,5928.0,0.0
2020-07-05T16:00:00+00:00,1593964800000.0,5928.0,5928.0,5711.0,5741.0,0.0
2020-07-05T17:00:00+00:00,1593968400000.0,5741.0,5789.0,5741.0,5789.0,0.0
2020-07-05T18:00:00+00:00,1593972000000.0,5789.0,5789.0,5789.0,5789.0,0.0
2020-07-05T19:00:00+00:00,1593975600000.0,5789.0,5789.0,5711.0,5777.5,0.0
2020-07-05T20:00:00+00:00,1593979200000.0,5777.5,5819.0,5777.5,5819.0,0.0
2020-07-05T21:00:00+00:00,1593982800000.0,5819.0,5819.0,5773.0,5789.0,0.0
2020-07-05T22:00:00+00:00,1593986400000.0,5789.0,5824.5,5710.5,5824.5,0.0
2020-07-05T23:00:00+00:00,1593990000000.0,5824.5,5871.5,5772.0,5846.0,0.0
2020-07-06T00:00:00+00:00,1593993600000.0,5846.0,5935.5,5772.0,5921.5,0.0
2020-07-06T01:00:00+00:00,1593997200000.0,5921.5,5921.5,5881.0,5881.0,0.0
2020-07-06T02:00:00+00:00,1594000800000.0,5881.0,5881.0,5839.0,5844.5,0.0
2020-07-06T03:00:00+00:00,1594004400000.0,5844.5,5862.5,5844.5,5862.5,0.0
2020-07-06T04:00:00+00:00,1594008000000.0,5862.5,5862.5,5819.0,5852.5,0.0
2020-07-06T05:00:00+00:00,1594011600000.0,5852.5,5852.5,5821.0,5835.0,0.0
2020-07-06T06:00:00+00:00,1594015200000.0,5835.0,5836.0,5652.5,5683.5,0.0
2020-07-06T07:00:00+00:00,1594018800000.0,5683.5,5783.0,5652.5,5755.0,0.0
2020-07-06T08:00:00+00:00,1594022400000.0,5755.0,5787.5,5732.5,5755.5,0.0
2020-07-06T09:00:00+00:00,1594026000000.0,5755.5,5755.5,5708.5,5732.5,0.0
2020-07-06T10:00:00+00:00,1594029600000.0,5732.5,5829.5,5732.5,5829.5,0.0
2020-07-06T11:00:00+00:00,1594033200000.0,5829.5,5857.0,5786.5,5815.0,0.0
2020-07-06T12:00:00+00:00,1594036800000.0,5815.0,5888.5,5799.0,5828.0,0.0
2020-07-06T13:00:00+00:00,1594040400000.0,5828.0,5858.0,5828.0,5838.5,0.0
2020-07-06T14:00:00+00:00,1594044000000.0,5838.5,5897.0,5838.5,5875.5,0.0
2020-07-06T15:00:00+00:00,1594047600000.0,5875.5,5925.5,5837.0,5895.5,0.0
2020-07-06T16:00:00+00:00,1594051200000.0,5895.5,5895.5,5837.0,5852.0,0.0
2020-07-06T17:00:00+00:00,1594054800000.0,5852.0,5869.5,5691.5,5691.5,0.0
2020-07-06T18:00:00+00:00,1594058400000.0,5691.5,5795.5,5678.0,5734.0,0.0
2020-07-06T19:00:00+00:00,1594062000000.0,5734.0,5884.0,5700.5,5884.0,0.0
2020-07-06T20:00:00+00:00,1594065600000.0,5884.0,5935.5,5811.0,5907.5,0.0
2020-07-06T21:00:00+00:00,1594069200000.0,5907.5,5907.5,5842.5,5885.5,0.0
2020-07-06T22:00:00+00:00,1594072800000.0,5885.5,5901.0,5813.0,5813.0,0.0
2020-07-06T23:00:00+00:00,1594076400000.0,5813.0,5816.5,5763.5,5766.0,0.0
2020-07-07T00:00:00+00:00,1594080000000.0,5766.0,5837.5,5737.0,5837.5,0.0
2020-07-07T01:00:00+00:00,1594083600000.0,5837.5,5880.5,5757.0,5838.5,0.0
2020-07-07T02:00:00+00:00,1594087200000.0,5838.5,5895.0,5838.5,5861.5,0.0
2020-07-07T03:00:00+00:00,1594090800000.0,5861.5,5896.0,5861.5,5896.0,0.0
2020-07-07T04:00:00+00:00,1594094400000.0,5896.0,5929.0,5896.0,5903.5,0.0
2020-07-07T05:00:00+00:00,1594098000000.0,5903.5,5940.5,5900.0,5923.5,0.0
2020-07-07T06:00:00+00:00,1594101600000.0,5923.5,5983.0,5908.5,5934.5,0.0
2020-07-07T07:00:00+00:00,1594105200000.0,5934.5,5996.0,5934.5,5963.0,0.0
2020-07-07T08:00:00+00:00,1594108800000.0,5963.0,6015.5,5953.0,6015.5,0.0
2020-07-07T09:00:00+00:00,1594112400000.0,6015.5,6070.5,6015.5,6048.5,0.0
2020-07-07T10:00:00+00:00,1594116000000.0,6048.5,6152.0,5951.5,6134.5,0.0
2020-07-07T11:00:00+00:00,1594119600000.0,6134.5,6134.5,6049.0,6106.0,0.0
2020-07-07T12:00:00+00:00,1594123200000.0,6106.0,6145.5,6093.5,6131.0,0.0
2020-07-07T13:00:00+00:00,1594126800000.0,6131.0,6237.0,6126.5,6237.0,0.0
2020-07-07T14:00:00+00:00,1594130400000.0,6237.0,6237.0,6187.0,6236.0,0.0
2020-07-07T15:00:00+00:00,1594134000000.0,6236.0,6293.0,6230.5,6232.5,0.0
2020-07-07T16:00:00+00:00,1594137600000.0,6232.5,6236.0,6197.5,6224.0,0.0
2020-07-07T17:00:00+00:00,1594141200000.0,6224.0,6224.0,6133.5,6149.5,0.0
2020-07-07T18:00:00+00:00,1594144800000.0,6149.5,6196.0,6149.5,6182.5,0.0
2020-07-07T19:00:00+00:00,1594148400000.0,6182.5,6204.0,6151.0,6204.0,0.0
2020-07-07T20:00:00+00:00,1594152000000.0,6204.0,6236.5,6204.0,6214.0,0.0
2020-07-07T21:00:00+00:00,1594155600000.0,6214.0,6231.5,6194.5,6209.0,0.0
2020-07-07T22:00:00+00:00,1594159200000.0,6209.0,6212.0,6161.0,6180.0,0.0
2020-07-07T23:00:00+00:00,1594162800000.0,6180.0,6180.0,6146.0,6153.5,0.0
2020-07-08T00:00:00+00:00,1594166400000.0,6153.5,6153.5,6122.5,6134.5,0.0
2020-07-08T01:00:00+00:00,1594170000000.0,6134.5,6170.5,6122.5,6131.5,0.0
2020-07-08T02:00:00+00:00,1594173600000.0,6131.5,6131.5,6079.5,6117.5,0.0
2020-07-08T03:00:00+00:00,1594177200000.0,6117.5,6145.0,6100.0,6145.0,0.0
2020-07-08T04:00:00+00:00,1594180800000.0,6145.0,6206.0,6129.5,6193.0,0.0
2020-07-08T05:00:00+00:00,1594184400000.0,6193.0,6210.0,6164.0,6191.0,0.0
2020-07-08T06:00:00+00:00,1594188000000.0,6191.0,6191.0,6150.0,6169.0,0.0
2020-07-08T07:00:00+00:00,1594191600000.0,6169.0,6187.5,6111.0,6156.0,0.0
2020-07-08T08:00:00+00:00,1594195200000.0,6156.0,6156.0,6130.0,6147.0,0.0
2020-07-08T09:00:00+00:00,1594198800000.0,6147.0,6172.0,6134.0,6146.0,0.0
2020-07-08T10:00:00+00:00,1594202400000.0,6146.0,6162.5,6102.5,6102.5,0.0
2020-07-08T11:00:00+00:00,1594206000000.0,6102.5,6163.5,6079.0,6120.0,0.0
2020-07-08T12:00:00+00:00,1594209600000.0,6120.0,6170.5,6108.5,6170.5,0.0
2020-07-08T13:00:00+00:00,1594213200000.0,6170.5,6170.5,6064.5,6075.5,0.0
2020-07-08T14:00:00+00:00,1594216800000.0,6075.5,6153.0,6070.5,6138.0,0.0
2020-07-08T15:00:00+00:00,1594220400000.0,6138.0,6138.0,6097.0,6103.0,0.0
2020-07-08T16:00:00+00:00,1594224000000.0,6103.0,6106.0,6009.5,6080.0,0.0
2020-07-08T17:00:00+00:00,1594227600000.0,6080.0,6082.5,6050.5,6050.5,0.0
2020-07-08T18:00:00+00:00,1594231200000.0,6050.5,6054.0,6024.0,6048.5,0.0
