startTime,time,open,high,low,close,volume
2021-10-26T07:00:00+00:00,1635231600000.0,208.5,211.25,208.3875,211.225,9234.066
2021-10-26T08:00:00+00:00,1635235200000.0,211.225,213.925,210.575,211.075,35928.82625
2021-10-26T09:00:00+00:00,1635238800000.0,210.975,211.325,209.925,211.025,1222.33825
2021-10-26T10:00:00+00:00,1635242400000.0,211.025,213.55,209.9,211.825,34319.81625
2021-10-26T11:00:00+00:00,1635246000000.0,211.825,212.05,209.475,209.675,42415.99075
2021-10-26T12:00:00+00:00,1635249600000.0,209.675,210.5,208.35,209.175,868.6745
2021-10-26T13:00:00+00:00,1635253200000.0,209.175,210.15,208.5,208.925,5159.86825
2021-10-26T14:00:00+00:00,1635256800000.0,208.925,208.925,204.75,206.5,24065.355
2021-10-26T15:00:00+00:00,1635260400000.0,206.5,209.25,206.225,208.45,49.612
2021-10-26T16:00:00+00:00,1635264000000.0,208.45,213.35,206.7,206.875,13146.356
2021-10-26T17:00:00+00:00,1635267600000.0,206.875,210.4,206.65,210.25,3098.51325
2021-10-26T18:00:00+00:00,1635271200000.0,210.25,211.425,208.775,209.125,25.2105
2021-10-26T19:00:00+00:00,1635274800000.0,209.125,210.625,208.85,209.45,27.3385
2021-10-26T20:00:00+00:00,1635278400000.0,209.45,209.975,208.3,208.4,503.64425
2021-10-26T21:00:00+00:00,1635282000000.0,208.4,208.4,204.475,204.85,428.53425
2021-10-26T22:00:00+00:00,1635285600000.0,204.85,205.15,199.0,200.4,998.352
2021-10-26T23:00:00+00:00,1635289200000.0,200.4,202.9,199.325,201.925,206.1885
2021-10-27T00:00:00+00:00,1635292800000.0,201.925,205.95,200.6,205.8,224019.94725
2021-10-27T01:00:00+00:00,1635296400000.0,205.8,206.625,204.0,204.45,13480.23075
2021-10-27T02:00:00+00:00,1635300000000.0,204.45,205.225,202.95,204.05,4176.8825
2021-10-27T03:00:00+00:00,1635303600000.0,204.05,206.425,204.0,205.3,14.378
2021-10-27T04:00:00+00:00,1635307200000.0,205.3,207.5,204.45,206.5,4966.6765
2021-10-27T05:00:00+00:00,1635310800000.0,206.5,206.675,203.85,203.85,4543.62875
2021-10-27T06:00:00+00:00,1635314400000.0,203.85,204.5,201.05,201.05,429.2395
2021-10-27T07:00:00+00:00,1635318000000.0,201.05,201.525,196.45,196.55,83.496
2021-10-27T08:00:00+00:00,1635321600000.0,196.55,197.35,180.0,193.575,69942.066
2021-10-27T09:00:00+00:00,1635325200000.0,193.55,193.8,187.0,191.475,11741.0745
2021-10-27T10:00:00+00:00,1635328800000.0,191.675,195.55,188.95,195.2,20201.67875
2021-10-27T11:00:00+00:00,1635332400000.0,194.45,197.4,191.925,192.025,107.024
2021-10-27T12:00:00+00:00,1635336000000.0,192.025,194.725,191.3,193.85,18462.77575
